0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225
299.0,217.0,128.0,181.0,515.0,373.0,777.0,709.0,972.0,257.0,340.0,489.0,1492.0,423.0,3411.0,327.0,2774.0,1032.0,1071.0,503.0,370.0,1894.0,236.0,3652.0,594.0,478.0,1866.0,991.0,701.0,475.0,579.0,165.0,1572.0,366.0,2172.0,483.0,4023.0,833.0,1324.0,490.0,1721.0,146.0,2560.0,920.0,2412.0,559.0,1270.0,1840.0,530.0,1068.0,1090.0,673.0,2398.0,805.0,1380.0,1108.0,642.0,523.0,1782.0,631.0,1200.0,571.0,2700.0,746.0,1272.0,259.0,2981.0,439.0,761.0,1050.0,1098.0,1374.0,933.0,802.0,546.0,1263.0,693.0,1745.0,1469.0,637.0,1885.0,1537.0,1037.0,802.0,708.0,1206.0,1282.0,873.0,638.0,2693.0,350.0,1263.0,797.0,425.0,702.0,3868.0,1643.0,4666.0,909.0,1270.0,1587.0,946.0,629.0,805.0,1422.0,683.0,1604.0,1646.0,2269.0,307.0,1919.0,931.0,1504.0,1362.0,306.0,503.0,190.0,901.0,716.0,120.0,659.0,273.0,184.0,167.0,106.0,223.0,74.0,131.0,112.0,67.0,331.0,114.0,83.0,42.0,341.0,181.0,81.0,39.0,87.0,53.0,80.0,59.0,76.0,57.0,76.0,75.0,44.0,84.0,38.0,67.0,29.0,79.0,39.0,122.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273.0,325.0,456.0,527.0,220.0,1926.0,116.0,860.0,461.0,570.0,1924.0,399.0,1708.0,522.0,1440.0,1317.0,779.0,969.0,232.0,529.0,423.0,2160.0,450.0,764.0,809.0,716.0,1099.0,2116.0,579.0,952.0,584.0,95.0,771.0,317.0,747.0,1675.0,497.0,1090.0,113.0,3698.0,992.0,895.0,438.0,807.0,2946.0,1042.0,2851.0,1469.0,1176.0,1002.0,885.0,371.0,931.0,915.0,1531.0,379.0,833.0,816.0,1015.0,951.0,267.0,517.0,1439.0,1140.0,1301.0,1141.0,420.0,2219.0,550.0,1171.0,1152.0,1302.0,1308.0,2109.0,1206.0,1983.0,1691.0,707.0,589.0,1439.0,1464.0,1351.0,45.0,2227.0,538.0,1377.0,954.0,333.0,1217.0,1358.0,1119.0,567.0,1627.0,657.0,298.0,3217.0,472.0,1384.0,408.0,785.0,1999.0,1526.0,159.0,741.0,192.0,1549.0,862.0,241.0,1591.0,207.0,468.0,135.0,224.0,147.0,109.0,68.0,105.0,26.0,106.0,85.0,192.0,66.0,96.0,123.0,180.0,181.0,72.0,54.0,65.0,84.0,41.0,79.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463.0,716.0,691.0,842.0,457.0,837.0,762.0,1031.0,351.0,694.0,171.0,2217.0,109.0,538.0,1871.0,315.0,699.0,862.0,328.0,942.0,1573.0,3263.0,356.0,1431.0,520.0,549.0,1090.0,764.0,1943.0,354.0,1575.0,990.0,300.0,1222.0,695.0,1135.0,1320.0,1657.0,682.0,1356.0,532.0,1674.0,317.0,1050.0,399.0,659.0,1971.0,1199.0,525.0,1300.0,826.0,1992.0,852.0,650.0,710.0,524.0,1233.0,2764.0,261.0,2012.0,637.0,1039.0,1457.0,837.0,478.0,188.0,3014.0,850.0,1059.0,743.0,931.0,2341.0,304.0,904.0,645.0,474.0,423.0,808.0,140.0,1416.0,501.0,128.0,1150.0,2116.0,1203.0,674.0,1372.0,393.0,1994.0,245.0,1228.0,392.0,1413.0,747.0,506.0,765.0,2089.0,519.0,1663.0,179.0,1229.0,246.0,780.0,1042.0,527.0,916.0,575.0,2992.0,444.0,1335.0,1448.0,1009.0,749.0,464.0,377.0,437.0,371.0,123.0,136.0,103.0,155.0,179.0,214.0,264.0,81.0,97.0,95.0,81.0,64.0,110.0,161.0,150.0,66.0,117.0,46.0,102.0,63.0,95.0,126.0,133.0,96.0,74.0,88.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523.0,324.0,58.0,2041.0,853.0,1866.0,1315.0,105.0,640.0,1107.0,1254.0,714.0,634.0,915.0,667.0,644.0,518.0,1523.0,143.0,1152.0,408.0,3152.0,621.0,2028.0,810.0,356.0,688.0,433.0,771.0,2284.0,525.0,1766.0,207.0,724.0,726.0,1874.0,1241.0,600.0,748.0,761.0,907.0,516.0,621.0,989.0,463.0,1030.0,1575.0,642.0,571.0,2270.0,1293.0,443.0,1181.0,804.0,2609.0,479.0,1653.0,1388.0,997.0,2000.0,949.0,1378.0,322.0,1490.0,929.0,1485.0,1097.0,414.0,453.0,1599.0,390.0,853.0,582.0,1349.0,202.0,948.0,1235.0,856.0,1745.0,990.0,840.0,895.0,957.0,1068.0,2246.0,367.0,1156.0,565.0,861.0,1720.0,265.0,1448.0,964.0,512.0,781.0,567.0,484.0,1994.0,1247.0,1261.0,870.0,448.0,2258.0,369.0,2150.0,835.0,417.0,1225.0,211.0,916.0,765.0,685.0,516.0,532.0,456.0,499.0,441.0,273.0,373.0,441.0,153.0,81.0,183.0,96.0,117.0,58.0,109.0,76.0,107.0,94.0,134.0,60.0,82.0,190.0,168.0,76.0,68.0,96.0,164.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666.0,44.0,87.0,227.0,291.0,132.0,135.0,115.0,281.0,103.0,88.0,135.0,66.0,89.0,68.0,119.0,53.0,241.0,135.0,197.0,85.0,235.0,99.0,221.0,97.0,144.0,132.0,51.0,78.0,60.0,140.0,63.0,88.0,130.0,115.0,82.0,88.0,67.0,79.0,91.0,143.0,98.0,52.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329.0,497.0,1251.0,572.0,466.0,1601.0,28.0,2120.0,139.0,918.0,975.0,291.0,527.0,218.0,930.0,943.0,1008.0,990.0,777.0,1095.0,581.0,545.0,499.0,936.0,203.0,672.0,1625.0,66.0,2043.0,635.0,742.0,618.0,656.0,581.0,508.0,1127.0,2054.0,1016.0,632.0,468.0,1141.0,326.0,2046.0,427.0,1681.0,1141.0,1016.0,574.0,1178.0,1266.0,1019.0,523.0,950.0,1740.0,407.0,2341.0,507.0,924.0,1332.0,230.0,1488.0,1795.0,373.0,958.0,640.0,1446.0,930.0,515.0,1150.0,778.0,1311.0,1650.0,712.0,1067.0,782.0,342.0,759.0,1034.0,847.0,1449.0,557.0,485.0,454.0,1302.0,103.0,911.0,849.0,1425.0,275.0,752.0,1632.0,462.0,192.0,1341.0,332.0,763.0,680.0,155.0,162.0,193.0,283.0,150.0,136.0,188.0,75.0,124.0,108.0,126.0,59.0,157.0,111.0,115.0,59.0,79.0,118.0,116.0,74.0,144.0,115.0,78.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320.0,632.0,498.0,274.0,493.0,616.0,485.0,435.0,1097.0,577.0,241.0,364.0,315.0,299.0,451.0,1507.0,939.0,1140.0,307.0,579.0,59.0,130.0,326.0,1607.0,649.0,1863.0,248.0,554.0,818.0,567.0,480.0,201.0,1429.0,168.0,3239.0,251.0,3054.0,569.0,1276.0,872.0,1428.0,353.0,2169.0,130.0,2629.0,776.0,791.0,849.0,1448.0,289.0,1171.0,651.0,1140.0,614.0,386.0,1098.0,656.0,1021.0,1317.0,418.0,1349.0,856.0,1767.0,1671.0,1415.0,396.0,1769.0,1577.0,1306.0,253.0,1390.0,360.0,1457.0,959.0,1680.0,1409.0,126.0,548.0,712.0,415.0,632.0,547.0,1550.0,782.0,1692.0,267.0,812.0,794.0,840.0,1521.0,935.0,252.0,1900.0,701.0,711.0,1503.0,1024.0,869.0,233.0,2709.0,914.0,2108.0,429.0,1524.0,424.0,557.0,1056.0,963.0,621.0,1156.0,530.0,503.0,442.0,1418.0,741.0,1120.0,1267.0,681.0,457.0,1340.0,617.0,622.0,442.0,578.0,478.0,379.0,277.0,415.0,861.0,150.0,350.0,148.0,87.0,75.0,74.0,179.0,187.0,133.0,65.0,106.0,115.0,123.0,74.0,214.0,152.0,78.0,76.0,141.0,115.0,71.0,100.0,55.0,128.0,72.0,224.0,67.0,153.0,61.0,97.0,65.0,66.0,81.0,74.0,61.0,52.0,92.0,39.0,100.0,49.0,106.0,58.0,93.0,103.0,72.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709.0,340.0,343.0,640.0,581.0,303.0,420.0,477.0,1824.0,270.0,1055.0,507.0,254.0,697.0,1040.0,942.0,567.0,1284.0,302.0,359.0,232.0,581.0,1404.0,358.0,823.0,945.0,283.0,352.0,1199.0,950.0,1368.0,654.0,189.0,378.0,182.0,1727.0,311.0,684.0,1702.0,218.0,2871.0,221.0,1857.0,243.0,1146.0,864.0,254.0,1809.0,218.0,3420.0,661.0,528.0,681.0,932.0,1004.0,1298.0,595.0,1511.0,337.0,870.0,580.0,904.0,1001.0,1363.0,506.0,751.0,723.0,702.0,534.0,538.0,1310.0,651.0,1146.0,2327.0,1000.0,1297.0,1068.0,1171.0,1256.0,1453.0,196.0,3285.0,86.0,2586.0,1154.0,806.0,4313.0,1237.0,1567.0,841.0,1510.0,1224.0,794.0,764.0,1368.0,1396.0,696.0,1724.0,980.0,751.0,283.0,541.0,1161.0,940.0,1432.0,624.0,590.0,221.0,465.0,1059.0,880.0,343.0,198.0,81.0,124.0,78.0,77.0,93.0,104.0,75.0,67.0,95.0,392.0,136.0,76.0,380.0,68.0,65.0,44.0,131.0,46.0,89.0,43.0,67.0,75.0,79.0,79.0,92.0,119.0,62.0,84.0,50.0,77.0,43.0,145.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364.0,211.0,1519.0,96.0,1028.0,128.0,932.0,79.0,346.0,433.0,498.0,217.0,2522.0,790.0,1651.0,285.0,1362.0,1146.0,785.0,737.0,541.0,844.0,561.0,1301.0,3242.0,1303.0,3050.0,995.0,1281.0,195.0,263.0,2540.0,504.0,1135.0,971.0,3284.0,443.0,1243.0,1381.0,952.0,733.0,1257.0,300.0,1242.0,511.0,284.0,711.0,2715.0,1624.0,1033.0,574.0,1206.0,986.0,1115.0,1067.0,512.0,812.0,3406.0,801.0,3088.0,1070.0,4797.0,760.0,1800.0,1033.0,353.0,1703.0,1347.0,333.0,1340.0,1466.0,385.0,1454.0,1115.0,376.0,2415.0,1087.0,974.0,1936.0,504.0,1213.0,679.0,1450.0,1056.0,925.0,876.0,1317.0,1196.0,621.0,609.0,1184.0,931.0,1367.0,413.0,385.0,772.0,598.0,714.0,780.0,495.0,794.0,246.0,131.0,108.0,93.0,114.0,77.0,124.0,89.0,77.0,101.0,73.0,121.0,102.0,115.0,61.0,95.0,61.0,86.0,64.0,91.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918.0,91.0,848.0,664.0,610.0,400.0,251.0,122.0,390.0,391.0,370.0,2540.0,83.0,1699.0,501.0,420.0,1662.0,402.0,972.0,1590.0,164.0,463.0,1042.0,936.0,355.0,694.0,1063.0,539.0,1020.0,480.0,364.0,1708.0,382.0,461.0,1696.0,337.0,976.0,482.0,2955.0,492.0,1141.0,358.0,1191.0,136.0,1457.0,576.0,1257.0,340.0,1320.0,1661.0,72.0,1838.0,189.0,1755.0,241.0,1218.0,284.0,923.0,650.0,2256.0,1841.0,748.0,2326.0,181.0,978.0,414.0,444.0,3156.0,777.0,1977.0,226.0,1688.0,653.0,1330.0,1564.0,208.0,1659.0,1280.0,1668.0,891.0,1574.0,1192.0,471.0,919.0,675.0,2015.0,982.0,2486.0,1163.0,2214.0,190.0,1294.0,692.0,1176.0,300.0,932.0,941.0,1011.0,425.0,2035.0,324.0,1060.0,109.0,623.0,1003.0,86.0,540.0,606.0,355.0,516.0,340.0,199.0,128.0,99.0,91.0,222.0,64.0,170.0,76.0,142.0,78.0,102.0,45.0,65.0,102.0,81.0,69.0,52.0,83.0,40.0,116.0,43.0,93.0,47.0,113.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329.0,208.0,1393.0,669.0,890.0,407.0,538.0,430.0,365.0,2067.0,96.0,698.0,3485.0,822.0,1891.0,1339.0,738.0,207.0,383.0,162.0,1114.0,482.0,319.0,2318.0,663.0,419.0,240.0,675.0,1503.0,230.0,573.0,2010.0,437.0,1351.0,364.0,1125.0,371.0,913.0,712.0,945.0,422.0,367.0,536.0,632.0,2821.0,883.0,1033.0,491.0,1479.0,149.0,719.0,2661.0,312.0,2033.0,784.0,647.0,808.0,332.0,851.0,1057.0,1568.0,1305.0,344.0,617.0,1160.0,1500.0,457.0,574.0,280.0,772.0,991.0,177.0,1050.0,711.0,599.0,282.0,864.0,614.0,781.0,822.0,916.0,187.0,1169.0,291.0,1141.0,315.0,1195.0,464.0,617.0,760.0,724.0,924.0,681.0,995.0,530.0,3174.0,1286.0,869.0,580.0,350.0,2495.0,313.0,1320.0,288.0,113.0,261.0,573.0,492.0,544.0,778.0,220.0,110.0,224.0,92.0,117.0,63.0,167.0,55.0,132.0,43.0,151.0,72.0,97.0,116.0,117.0,183.0,181.0,95.0,101.0,121.0,73.0,90.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431.0,329.0,117.0,335.0,289.0,385.0,437.0,1548.0,1208.0,199.0,503.0,1571.0,165.0,991.0,198.0,839.0,857.0,1146.0,1029.0,3810.0,1254.0,1726.0,565.0,841.0,3212.0,937.0,2148.0,1085.0,1609.0,624.0,2922.0,515.0,2212.0,1094.0,394.0,1369.0,598.0,1041.0,557.0,1000.0,1330.0,1659.0,1426.0,1697.0,521.0,864.0,1452.0,866.0,1700.0,1081.0,912.0,1234.0,744.0,846.0,1523.0,744.0,1523.0,1749.0,1162.0,565.0,1074.0,1193.0,197.0,1064.0,294.0,2267.0,487.0,1554.0,785.0,1262.0,347.0,1537.0,444.0,2415.0,660.0,962.0,969.0,229.0,648.0,478.0,652.0,647.0,974.0,685.0,854.0,1661.0,597.0,872.0,536.0,879.0,727.0,176.0,1096.0,668.0,959.0,328.0,475.0,181.0,232.0,2788.0,748.0,406.0,208.0,831.0,260.0,862.0,1101.0,1085.0,285.0,659.0,716.0,260.0,104.0,140.0,101.0,219.0,127.0,124.0,241.0,106.0,94.0,95.0,104.0,66.0,97.0,70.0,66.0,92.0,48.0,103.0,75.0,96.0,115.0,103.0,66.0,105.0,33.0,132.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272.0,197.0,223.0,291.0,348.0,296.0,379.0,427.0,1023.0,1387.0,478.0,427.0,383.0,529.0,532.0,1592.0,179.0,1563.0,843.0,1734.0,571.0,312.0,145.0,1500.0,1805.0,260.0,571.0,1434.0,371.0,639.0,1138.0,1115.0,1905.0,1337.0,732.0,708.0,1036.0,525.0,1768.0,135.0,739.0,642.0,919.0,350.0,3283.0,598.0,1576.0,481.0,786.0,1602.0,463.0,445.0,231.0,127.0,559.0,778.0,1010.0,1724.0,1233.0,899.0,1421.0,287.0,2297.0,591.0,1487.0,832.0,1406.0,1050.0,639.0,1838.0,939.0,660.0,506.0,1657.0,912.0,1561.0,1194.0,4145.0,834.0,1404.0,315.0,417.0,509.0,283.0,880.0,1279.0,752.0,1611.0,172.0,827.0,645.0,944.0,976.0,769.0,1377.0,810.0,995.0,504.0,547.0,1263.0,255.0,1218.0,745.0,404.0,703.0,682.0,434.0,261.0,1202.0,584.0,370.0,297.0,375.0,441.0,381.0,281.0,174.0,168.0,84.0,272.0,248.0,331.0,299.0,85.0,253.0,65.0,165.0,98.0,145.0,101.0,216.0,106.0,233.0,81.0,146.0,125.0,63.0,93.0,87.0,77.0,103.0,93.0,66.0,92.0,48.0,94.0,68.0,108.0,54.0,69.0,79.0,52.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465.0,461.0,228.0,916.0,391.0,1929.0,630.0,843.0,3555.0,501.0,4477.0,121.0,1677.0,853.0,475.0,629.0,446.0,116.0,2204.0,185.0,1002.0,1067.0,1129.0,2632.0,439.0,1069.0,693.0,1021.0,673.0,2765.0,543.0,1335.0,1312.0,1124.0,2666.0,591.0,960.0,262.0,2531.0,691.0,1056.0,416.0,1272.0,380.0,558.0,891.0,787.0,1131.0,2918.0,931.0,1209.0,1160.0,2106.0,1302.0,2155.0,224.0,1010.0,1115.0,385.0,789.0,629.0,266.0,1202.0,945.0,420.0,1954.0,301.0,1977.0,617.0,458.0,2146.0,1565.0,1256.0,309.0,865.0,404.0,1372.0,1466.0,2469.0,375.0,1694.0,716.0,562.0,431.0,1676.0,317.0,918.0,2014.0,2942.0,485.0,1296.0,1879.0,1099.0,1677.0,392.0,989.0,1709.0,1171.0,713.0,572.0,921.0,1083.0,2063.0,2317.0,1049.0,339.0,1315.0,1503.0,539.0,1403.0,317.0,1510.0,512.0,2461.0,326.0,1536.0,976.0,1039.0,1730.0,1280.0,1978.0,476.0,608.0,1314.0,2391.0,579.0,487.0,1347.0,807.0,1269.0,970.0,518.0,262.0,216.0,1635.0,713.0,2232.0,742.0,687.0,860.0,246.0,499.0,377.0,1029.0,1510.0,935.0,315.0,966.0,249.0,140.0,96.0,125.0,136.0,125.0,187.0,151.0,142.0,156.0,146.0,100.0,72.0,72.0,80.0,112.0,105.0,86.0,97.0,133.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
