MAV,STD,RMS,VAR,WL,DMAV,SSC,Entropy,MeanD,Dedo
1158.8221001901559,1177.4629998794155,1647.4849357625546,1386419.1160850327,45489.353178557605,1043.4477998409868,33,6.102136757582859,-1.2672113616290894,Anular
1168.9503739966497,1117.6621571041526,1607.165721090818,1249168.6974227075,53273.23977786403,954.0294529635939,38,6.219895866375529,-3.610328966521504,Anular
1381.0469196259055,1404.3923045217537,1949.0933015132662,1972317.7449999223,79556.68985065221,1097.2466884274593,39,6.360966123787199,-4.394478414101461,Anular
1169.3004423428308,1059.9856252040067,1537.72994778425,1123569.5256391289,72842.83356292854,883.1985387051986,39,6.352487786441138,-11.840981810976672,Anular
1027.06394441626,890.1738772084476,1355.1439991706234,792409.5316643204,44967.044135379016,712.4268302305355,40,6.212865010630111,-12.981006767725676,Anular
1040.6050756558839,968.2993180428722,1415.4799066994979,937603.5693222914,47688.57645650904,791.8654490206897,38,6.1279933439926175,2.6316938403453913,Anular
1027.8525488496862,985.6255260877647,1411.563753154383,971457.6776757828,59118.98785613757,817.9565957109218,41,6.265923190511686,-9.684998950395398,Anular
1190.9518294927097,1032.606228228797,1566.6177271002584,1066275.6225769022,59247.429749039395,841.758488333234,38,6.2564929619778695,-1.3957978106083393,Anular
1069.537935553062,790.6307532456123,1323.4052786772509,625096.9879777242,48624.97621036848,627.4097878444567,39,6.392490656355969,-2.1725413866149395,Anular
1337.637709140823,1125.5371041015674,1731.4285454870806,1266833.7727093427,70890.47545483416,860.4857011553751,38,6.332330558812399,-14.548159189782552,Anular
1267.9308521348391,790.7651173330187,1489.7555057980317,625309.4707907028,41783.69739574118,638.5967697610835,37,6.3505414724423535,-18.41788971780018,Anular
1160.9705175928761,955.9436025124802,1463.9330096504323,913828.1711845387,70465.57988337164,777.9289204997792,38,6.412365997859014,0.5788054859812155,Anular
847.0603283112172,747.756156306741,1112.0947359892875,559139.2692946313,33956.47248319703,571.3414538619248,38,6.367197876500715,-11.20339363471483,Anular
1037.826821080806,961.496914246956,1405.8259267404692,924476.3161064181,50384.39750198941,779.8722345081635,36,6.302032580965721,-5.52859746287863,Anular
1221.6820349381542,1103.2402437868027,1594.620458449702,1217139.0355107638,68533.12297958227,863.3856740782718,35,6.363123877828405,-13.332324844038283,Anular
969.1341888678586,841.0752433630298,1271.9643838300885,707407.5649981798,40422.12660723326,661.6841752209145,35,6.336627203109089,-14.05517435470313,Anular
