MAV,STD,RMS,VAR,WL,DMAV,SSC,Entropy,MeanD,Dedo
1201.337619991776,1166.282009961035,1673.911699155283,1360213.7267587518,48974.66891141129,1006.1227287652721,51,6.240826628567879,-1.5945000307146153,Anular
1322.1802073052104,1102.8019717231136,1721.7237552598374,1216172.1888363874,32766.202784115398,976.0369886134275,42,6.288755706889018,-3.3711423562352936,Anular
1239.1584940681105,1109.3546363994428,1663.1841397518454,1230667.7093009402,49606.303245172734,962.0364458638298,48,6.229355204972282,-2.5758261894437573,Anular
1282.7929814599026,950.7540791609405,1596.7126079304173,903933.319041168,33785.16938760116,807.8399363944188,43,6.409986307709487,-0.8938637218904052,Anular
1352.2410876385675,1072.0297882934055,1725.3134415839163,1149247.866988404,44320.813806204766,927.6182984697906,46,6.422567603053848,-1.2082932025212425,Anular
1561.2584258801282,1218.4315836849162,1980.0742150923245,1484575.524120933,56736.50037697912,1059.7413416810753,46,6.420456037362807,-5.020831962943925,Anular
1178.8617802813906,964.2935578418477,1523.0158117050194,929862.0656952888,47347.57948571938,819.4622650368949,50,6.321106433605798,-5.70444320000093,Anular
1544.1378081997045,1059.8907461106376,1872.8557025361763,1123368.393690964,54541.32755789331,917.6652947681495,47,6.512407579621361,-1.612674108381476,Anular
1478.1059583795375,956.4958460616106,1760.5912437957336,914884.3035331162,45785.77857940097,808.5878109876325,43,6.51628733517062,-2.4408862609006876,Anular
1182.3949939278107,952.7549935020329,1518.4860879535925,907742.0776430587,43459.2651548047,821.5318951434284,48,6.350688386333519,-0.4404653090153394,Anular
1088.7539643818568,845.3781840351394,1377.901749279192,714664.27404255,44340.573137723615,705.9072210389493,49,6.455952502410091,-3.788870826994947,Anular
1104.6486569828069,811.3865747856244,1370.6191407959639,658348.1737423476,40627.734768333314,674.0446647365018,45,6.415526597276404,-9.363803049890775,Anular
1318.8938682772668,986.9637057020327,1647.049889358504,974097.3563730886,51744.113270036774,829.3626691363787,46,6.4810284180728015,-5.232787942627214,Anular
973.8165168900209,822.9160178860575,1274.9546584334903,677190.7724934461,34094.712683951664,733.8829358758893,47,6.302265082725161,-7.918844506345682,Anular
1060.4200544343566,671.1992930354763,1254.9897142279242,450508.4909713232,38215.87552980011,530.1156086007326,44,6.569241293092406,-2.6977514204604445,Anular
1184.8974029935296,978.3445275714681,1536.6001009533518,957158.0146290391,35430.664846196436,824.5385874231351,45,6.35878877743391,-6.933491938737698,Anular
1283.1040564237096,1019.6277577376861,1638.9010903529718,1039640.7643491816,44031.71838053898,903.4510346302482,44,6.373698885685567,-5.213811650682099,Anular
1073.2133846854517,881.7714750084588,1388.7236904918764,777520.934138593,30875.24329993605,777.3277629063701,41,6.405234038552434,-4.463895128023039,Anular
1049.9870234744258,900.4070123565753,1383.1867326451547,810732.787900894,32705.15968119621,760.8162051965768,46,6.3372845395885244,-1.1457677574211849,Anular
1195.8882692578597,885.8223976848526,1488.2305173556608,784681.3202401411,37284.39527851685,747.3951257442676,42,6.454219038812875,-1.2463852521895664,Anular
454.01835357959266,354.93375361346784,576.2904084237995,125977.96945414589,13027.206605016378,301.0751939053432,37,6.304014134566343,-1.382698135841435,Índice
496.44743903468134,397.98390162071416,636.2792198974754,158391.18594924628,13714.638125167647,331.8360747771837,41,6.183151070025372,-0.9715263749801119,Índice
443.340848400139,314.85504970009424,543.7690779934106,99133.70232164883,14937.34446796466,250.31338660598624,40,6.3085976788799165,-1.3587139470062641,Índice
470.3428362720826,329.296593335323,574.159063339347,108436.24638224908,14474.15407513503,284.8718717311835,45,6.355705708502987,-3.7235874172069248,Índice
394.8114993911404,287.9249241369773,488.6480144140203,82900.76193928416,10084.833490395706,253.6945449685716,45,6.23653539416996,-3.6635108816657542,Índice
390.210763508259,294.7093400848558,488.99696838625647,86853.59513325119,10207.357849685155,250.49387961189953,40,6.240208232432132,-1.492290239658904,Índice
426.637922353381,319.15587033629083,532.8042664620141,101860.46957011528,11171.978052451841,265.5761405564379,35,6.308666246095783,-1.8903902377111954,Índice
415.4158947804369,305.67476037549835,515.7590762816001,93437.05913061835,12218.261861984553,260.97178489369605,42,6.2919696925348285,-0.8834927731868941,Índice
469.11115023171453,354.17203055286325,586.8399656949525,125437.82722593831,12302.084833210598,291.50160355924424,39,6.423682882262331,-3.7286219282454156,Índice
383.81845247379226,262.1787665418648,464.81642622092244,68737.70562541363,11654.004542697625,219.71646420106404,36,6.291154883706757,-1.7629872787960321,Índice
402.4915172815443,316.42997903481097,511.9837430188293,100127.93163197092,12319.850945430642,271.6445387976624,40,6.261573492472556,-1.540822696314483,Índice
411.34561989533387,336.85134712357814,531.6709970141741,113468.83005896934,14489.653146367244,282.3401128120854,44,6.27435884695523,-1.2586196672808965,Índice
441.78471071864345,341.9715231121386,558.6754453565965,116944.52261963594,13306.16804573679,298.3279479170446,37,6.215992651917982,-2.1410751506667944,Índice
434.56823346917827,332.5177816716211,547.1906657357545,110568.07512781587,12798.335820037475,286.3373352712623,40,6.244334280383981,-0.6877371964353234,Índice
523.1684321650724,358.91339613929733,634.4478184549963,128818.82592824416,13829.70830812363,302.55101229468477,40,6.318687387092066,-1.6573827314365943,Índice
380.701835885588,279.5530454558548,472.3174706384474,78149.90522364319,10860.770438328887,245.5861079990886,42,6.303359857117828,-1.4203669120161917,Índice
316.4500617924236,206.43160460457403,377.82886203683273,42614.00737961919,8303.835837961882,178.3901826269562,35,6.414551261840568,-1.118197807351657,Índice
401.27830380440963,268.85893746152175,483.0211230961671,72285.12825293846,9299.04849153724,229.96081660449974,40,6.347146454862353,-1.4923063794426008,Índice
