MAV,STD,RMS,VAR,WL,DMAV,SSC,Entropy,MeanD,Dedo
1052.5062344051105,1076.9381335650457,1499.753301243663,1159795.7435265642,58642.54162931147,918.0597255896035,76,7.299843754172401,-4.371786825908095,Anular
811.2636146284793,923.9489253820672,1229.5650731599126,853681.6167146767,41470.333196325,791.8448111535728,74,6.824374774492823,-3.393713127780173,Anular
750.3063761578508,854.256124124186,1136.9754543114827,729753.5256036768,42992.019944119835,730.8347549637153,82,6.746711802935155,-1.3134918335989383,Anular
873.9816087462416,890.239766828765,1247.5458688441092,792526.8424433339,50888.965919920876,792.2195445417096,84,6.860581202771168,-1.5247482890705966,Anular
763.1602133052536,816.546899811207,1117.659317843954,666748.8395912934,42557.470825924,691.3627355827465,83,6.785472387603548,-0.9689388773197528,Anular
763.0891665831829,782.2061887332297,1092.7724364428223,611846.5216925651,43098.22628231475,676.4657516454291,84,6.8513362333270225,-1.20213657995884,Anular
673.5479301006216,654.1460236677194,937.931275637102,427907.02028028853,46832.80886909453,518.5823930075793,77,7.333996641991372,-0.9964891444448061,Anular
619.333014465472,564.6513358757409,837.8546706756845,318831.1311062587,35571.495739320606,475.09501438560187,73,7.215228989837566,-2.118871651177319,Anular
684.5116590683297,641.8403888754385,938.3577655629281,411959.0847917741,42944.32612070978,548.2684115455893,74,6.998428408142519,-1.6383395704908248,Anular
608.1342216160149,543.9637137640848,815.9189625155989,295896.5218920151,26945.684795457862,482.6628177800431,71,6.96561896091213,-3.182338007022385,Anular
683.877748027633,647.6703851972336,941.8947404614166,419476.9278615329,37807.54841550818,550.2494126451385,71,7.0420788769625915,-0.9686701967664045,Anular
578.1613148468208,545.6408862531644,794.9808065208516,297723.97675113863,32650.405021024922,479.36016245716604,84,6.929407257686222,-0.6624900386779723,Anular
576.0702150891658,507.0397813343521,767.4283240592994,257089.33985558758,33457.681640742325,441.8975944124442,76,6.99262192636013,-1.5771252351641554,Anular
585.5540833089632,494.04869278234213,766.1316435964128,244084.1108399411,27306.8238260129,431.42101967974787,78,7.079933344937282,-1.8346413884978126,Anular
462.80633801439467,420.77300648228106,625.4915103264248,177049.92298413772,20014.14302058365,379.22811641353445,80,6.9291058200195925,-0.5185749645189552,Anular
575.9005316680776,477.310885133691,747.9887054245419,227825.68106710757,28110.42699082561,413.05077461764796,79,7.059343895051894,-1.2920116636868408,Anular
549.1328167416424,526.2352938480094,760.5724389654881,276923.58449130075,31265.938349010547,447.26214818512193,81,7.001460248393014,-6.986771592103713,Anular
572.7828137765653,604.3023993135333,832.6232891133252,365181.389816093,27446.309034621558,502.8911188131831,82,6.782527030188228,-0.3047982830102794,Anular
533.7965773811968,492.3746858085042,726.2035646076814,242432.83122502323,24345.776753533268,425.6340571441912,80,6.965592360275051,-2.909878606110305,Anular
490.1243814119351,468.92756027464833,678.3177471064471,219893.05678513396,29956.461792034333,389.0163874735982,78,6.899688332417052,-0.2182237632982989,Anular
558.9439081015382,532.8952761409457,772.266578156245,283977.37533333484,25011.394418658972,455.92259171898434,76,6.908937936547226,-1.5939335668412238,Anular
521.572687532876,485.7470280317791,712.7329399024387,235950.175241706,26341.20795464597,413.5132274812788,70,6.946026446913682,-0.7759251188481459,Anular
793.2071506706257,601.8002529124869,995.6611513364102,362163.54440553323,52662.6279720583,507.474215213369,80,7.261723748237437,-1.9126409261272566,Anular
574.2013720566155,682.1938098166667,891.6474565423475,465388.3941521784,25578.274139517533,591.9595098748667,80,6.853289829339752,-1.2723153497633704,Anular
678.1048754824908,777.551964051007,1031.7040655889184,604587.0567995785,39688.44807523259,666.5488026791712,73,6.761114166750156,-0.9383414108588496,Anular
690.9146763144959,705.3000342125805,987.3252899662962,497448.1382602672,33733.90672562525,618.6841659592781,77,6.727972004657364,-1.9302876430458968,Anular
666.0350796126138,672.5783897231845,945.7439799756344,452361.69032263185,40200.06475174166,579.1913965807314,81,7.245629842114206,-1.358335087595064,Anular
508.56435053884246,491.59579143319485,707.3217943721404,241666.42215482923,24009.8296794444,423.0529603392449,73,6.8252038605997996,-0.5920322439980796,Anular
463.41584835715906,458.0827492253563,651.608819497132,209839.80513786068,28148.817501844198,371.4859544887074,77,6.806812793536765,-0.6437723315267356,Anular
579.0702924725665,577.1954646756625,817.6044325139251,333154.604442154,25182.020529170586,504.6543288576879,78,6.8165286241432765,-1.8507614418869036,Anular
601.8878430492975,648.1094786917361,884.4856539145277,420045.89637007384,24049.12930128083,560.2910291899537,76,6.604225721395471,-2.0323438983463276,Anular
663.1134232970056,773.8173313221029,1019.0744204478566,598793.2622544612,37772.15146415487,603.5824090151374,78,6.663097257316647,-0.18310765213520797,Anular
491.5109335074044,510.9650948668472,708.9910619532565,261085.3281722862,26650.096791678923,434.9854928291647,75,6.866668131447741,0.3456458890093027,Anular
615.3215248394852,624.0483941555995,876.388599411797,389436.39824818244,35532.5853864064,512.8837327546056,85,6.906550170368326,-1.6514576454795362,Anular
601.52398978137,837.3595637635002,1031.0199558246663,701171.0390261994,39456.81830715618,547.9175475882381,76,6.521911484332168,-1.0118932080851681,Anular
526.4268423511934,466.4437050468192,703.3455411998091,217569.7299778041,21601.81144012168,415.2238966867368,74,6.917151839510768,-1.0889261014821718,Anular
409.07887074549456,361.8143851753525,546.1274318418983,130909.64931981836,22260.087738611786,319.7929494455768,84,6.867450969610018,-2.313081480941763,Anular
562.0938703959375,513.8169885807855,761.5493528924519,264007.8977542271,26517.066921260353,451.75911918805986,73,6.957744368021379,-0.7375182338421126,Anular
477.37550443677833,429.50526133250935,642.154297461736,184474.76951230713,17415.999496035853,390.14696525634434,78,6.845525875986935,-1.289437454706163,Anular
609.0066985220511,588.1285574461691,846.6311823506385,345895.2000837119,25334.973683584685,502.65709685060415,69,6.886277104618303,-1.394104359752466,Anular
548.2949461100535,503.68071318784877,744.5277756855324,253694.26083741998,31922.0320847997,438.96648851409077,75,6.900627332707939,-0.7789288551892182,Anular
441.63625537428777,420.6434875544458,609.9045217761468,176940.94362196722,22199.97946391691,368.13256824912554,81,6.640091923837481,-1.2512484194512132,Anular
439.88721477647545,422.4476792327069,609.8875334132556,178462.04168910004,20833.42778035158,359.4701348930909,78,7.076108366847404,-1.5634709076558149,Anular
497.5358665934172,446.0004654583237,668.1753914474133,198916.41518904138,25066.022791131978,383.56838850446997,79,6.876883445571907,-2.2444333416274462,Anular
534.5162441712714,462.21511391578485,706.6473143054775,213642.81153218198,27356.24229311855,392.4691966352111,79,7.01129659477945,-4.066042801834781,Anular
210.76244610774683,283.41935082752735,341.2014678934628,80326.52842349702,22896.783941833164,169.04338208795295,79,7.623361555222174,-2.6159509545722575,Anular
213.62582511474903,258.4870003451474,331.5831930729282,66815.52934743222,15710.775894664228,171.634588733491,86,7.543062762790863,-4.869658925815357,Anular
334.41494179399126,390.27726865683724,510.746145125572,152316.34643024113,27317.63563663961,301.14415053489506,89,7.455239838901072,-2.232748943229804,Anular
672.065851410209,764.4801107349389,1017.8911279410156,584429.8397093044,56475.08101669038,644.1223584490134,77,6.797431447795956,-1.2105038347938624,Anular
371.263885501541,434.20425443767675,567.2678055115013,188533.33457177872,29996.561418653302,336.7767731075089,72,7.523409687353623,-2.240049526477462,Anular
327.49611698945574,399.618986558132,507.85019712324413,159695.3344177485,35323.55993313597,297.1612685923588,86,7.607030425315122,-1.90975005135699,Anular
372.0891246016013,385.4906190397474,533.5124693323864,148603.01736764764,33798.98176666234,304.8978939898341,80,7.42563510065792,-1.5268129353118867,Anular
700.6190808633401,707.3398990298668,995.588684763629,500329.7327595823,33818.03227885293,611.1953496088246,72,6.666325281344087,-1.4693401865078752,Anular
499.9327922415804,440.80802900984867,666.5167028649848,194311.7184395476,21140.10425858898,408.3632789988431,82,6.887244792197979,-3.7329632415419085,Anular
548.5325048442328,550.1275044674561,776.8707614798486,302640.2711715909,25462.709096993578,485.00662726825607,76,6.8064121083583915,-1.3294236764352358,Anular
639.3231196137002,609.949743473779,883.6134566858533,372038.6895637288,25338.50781338769,545.8930856350717,83,6.696797277926768,-0.5850011296647982,Anular
658.652351998078,642.6057874779971,920.1984127854251,412942.1981002168,32877.17679077585,555.2608789195756,77,6.886481664285714,-1.1371771462811253,Anular
568.2113879929851,508.8416209624424,762.7476494022122,258919.7952236859,26055.662886740003,446.6094390729376,74,6.8535021592418115,-1.5090370330226097,Anular
594.0171319517924,601.7254445872003,845.5352527931029,362073.5106636638,26257.837466643214,524.2243384589087,82,6.649783090446549,-5.7052043966361605,Anular
648.7151630467753,598.8802992965593,882.8867286647486,358657.61288553645,26733.976308259775,534.9182663896817,80,6.961829638353625,-1.7331635987739429,Anular
629.2477096510223,629.4530879819126,890.0358813390743,396211.1899699654,38512.565731751594,526.0415849239413,73,6.751969589273308,-2.0658276358453733,Anular
730.1347766005525,734.2194391371144,1035.4588242940215,539078.1848068187,37473.577056168855,634.4607825720045,79,6.659040183356399,-2.604512433333761,Anular
686.4197750477666,674.0091095267956,961.9008364900334,454288.2797251039,41356.925364520735,584.4501814069995,82,7.0884031549472,-1.997379553437259,Anular
594.0112753607502,542.3008342881993,804.3255498399777,294090.19486967707,28044.231454487384,487.23153601759117,81,7.100739395072319,-1.3696140478847025,Anular
740.7195669819288,695.683010785221,1016.1891203929933,483974.85149518994,37337.35915409096,614.9885992353845,75,6.862425476518972,-0.5017990545855866,Anular
599.8428127085128,629.3865474258456,869.447425689838,396127.42608062626,36494.33175206411,531.6125557976139,70,6.634011265343542,-2.0805393995756303,Anular
646.7592211264501,658.1522228694197,922.7468984396804,433164.34846795833,34424.108454540845,553.53401769118,75,6.794347335779868,-0.8544545819613589,Anular
701.7729997524318,711.5795371245875,999.4152194338293,506345.4376544423,43907.16426089489,569.9581476004792,81,6.846760625763258,-2.580822152118979,Anular
