MAV,STD,RMS,VAR,WL,DMAV,SSC,Entropy,MeanD,Dedo
1052.6421588679102,1076.821172811345,1499.7639126174342,1159543.8382148005,58636.71044470217,917.9390593774652,74,7.300055935383486,-4.360002559476376,Anular
811.2260642569992,923.977321861198,1229.5616367810494,853734.0913137919,41474.90200753921,791.8756937020789,74,6.824192007869601,-3.403378832262145,Anular
750.3612626671312,854.2154941402686,1136.9811497736955,729684.1104293031,42974.764102049594,730.7932053568437,79,6.745881965092348,-1.311806420233123,Anular
873.9935920831796,890.2299857579658,1247.5472842922977,792509.427542628,50913.26030264531,792.2096890870318,79,6.860361995636984,-1.5428763142741262,Anular
763.0696697471766,816.6180933088531,1117.649511791354,666865.1103193866,42530.50032043004,691.4431246876921,80,6.787146095164572,-0.9700014703651665,Anular
763.1325759197788,782.1708703993904,1092.7774699962006,611791.2705013399,43093.21004637799,676.430050511415,80,6.851586779951944,-1.2036825114960004,Anular
673.5004729750619,654.1862493533349,937.9253224192324,427959.6488429837,46836.80594799367,518.6240843209017,77,7.33387896384329,-0.9807256846794801,Anular
619.2984579541363,564.6818411022323,837.8496998305615,318865.5816706067,35570.4685944232,475.1250494842395,79,7.215091712215904,-2.115804373501192,Anular
684.5116590683297,641.8403888754385,938.3577655629281,411959.0847917741,42944.32612070978,548.2684115455893,74,6.998428408142519,-1.6383395704908248,Anular
608.2054551813643,543.8990810092868,815.9289711948691,295826.21032274666,26954.23032925059,482.5975758231078,72,6.96449303263214,-3.180286870018908,Anular
683.7272834302053,647.8017630431923,941.8758529173131,419647.1242018683,37794.29073547374,550.3801902858941,72,7.041268158570529,-0.9835709642901205,Anular
578.308826764862,545.5154365823106,795.0020067042223,297587.0915495889,32654.581060770528,479.2333297765656,87,6.928425896679106,-0.6753321906667352,Anular
576.0795047619212,507.0311579837538,767.4296000110284,257080.59516634632,33466.103322539435,441.88891247528943,75,6.992078062127513,-1.5753003768793457,Anular
585.374165679246,494.2192089831398,766.1041315464844,244252.62652792042,27305.053992724886,431.59084847041777,76,7.07870125605011,-1.8404424677604245,Anular
462.6672473893047,420.8861752286178,625.4647506497636,177145.17249857474,19985.26355487104,379.34900826908324,83,6.9276656437433415,-0.5335361295217401,Anular
575.8003648990687,477.4060056575964,747.972295246182,227916.49423794093,28122.183250857,413.14251614440377,82,7.058698808602892,-1.293592176162628,Anular
549.2852578107196,526.1099637344788,760.5958114457924,276791.69394069456,31269.861985527677,447.1282279935961,86,7.002471787767763,-6.9803363797731866,Anular
572.9519520875859,604.1748905567181,832.6471268071474,365027.2983792223,27435.351255010362,502.7535951486052,76,6.783935240949479,-0.30868730591206667,Anular
534.0578785901649,492.1535563441393,726.2457853278124,242215.12302218392,24358.92709029587,425.40666948830733,79,6.967612151979388,-2.896997760237537,Anular
490.16583347010015,468.8945025536689,678.3248475667765,219862.05452505258,29966.995648953398,388.9803590509467,80,6.900669870893851,-0.22714141265980084,Anular
558.8504627095735,532.9722983439393,772.2521029254146,284059.47080202104,24989.921343903326,456.00381061108294,71,6.908195983772133,-1.5928920310594723,Anular
521.7111221576628,485.63152960254814,712.7555524351377,235837.9825441106,26346.962034988184,413.3980809242132,70,6.947059860742867,-0.7590006550257411,Anular
793.0250718454,602.0045573924086,995.6396193887783,362409.4871212298,52671.556694686806,507.65118902659617,85,7.260903714715063,-1.9179497787434847,Anular
573.9106195446427,682.3883923089878,891.6091771151391,465653.917958045,25571.015891508992,592.1551564439117,81,6.8517220774332,-1.2726637048475036,Anular
678.0230134219474,777.6111023726182,1031.6948353379198,604679.0265331586,39725.60045348716,666.6077127601219,78,6.760606995797892,-0.9419907210134429,Anular
691.0535539411501,705.1874863547334,987.3420913371426,497289.3909113074,33722.69603480077,618.5673530009517,75,6.729025984102552,-1.9386818863174775,Anular
666.0004594169336,672.6070256471539,945.7400069239822,452400.2109499112,40213.58731630788,579.2214870511124,79,7.245530494426727,-1.3729088456706777,Anular
508.564373584343,491.59417499942197,707.3206875050366,241664.8328933623,24021.906873778684,423.05294117235366,78,6.825215064737812,-0.6032414566973565,Anular
463.39454235492053,458.0997281453418,651.6056037290978,209855.3609268361,28176.872872624215,371.5028798793116,85,6.805473120935962,-0.6402733425693842,Anular
579.0465825776174,577.2146451912542,817.601181150127,333176.74662326556,25213.22477273533,504.673828584375,82,6.81632414496142,-1.8453219486054722,Anular
601.6927325298732,648.2555665135699,884.459961725286,420235.2795158294,24074.384661734726,560.4423766030475,75,6.602184282981199,-2.0218768841233508,Anular
662.9861416075519,773.9067294828664,1019.0594928180268,598931.6259388665,37769.985259032925,603.6799519921051,82,6.6620595435563335,-0.19033088743044235,Anular
491.5475549184479,510.93822749532427,708.9970881903309,261057.87231606373,26655.15446130845,434.95605878776234,79,6.8669571422993405,0.3403712760966659,Anular
