MAV,STD,RMS,VAR,WL,DMAV,SSC,Entropy,MeanD,Dedo
1052.8717145289825,1076.6235084724199,1499.7817992506589,1159118.1789954626,58620.79484717795,917.7352537695408,75,7.3004144243097135,-4.366406879932583,Anular
811.2939758540299,923.926368533021,1229.5681557878993,853639.9344706157,41430.41636073066,791.8198411736796,78,6.824513591138724,-3.39182099294636,Anular
750.3608399364621,854.2162835456694,1136.9814638703342,729685.4590745755,42987.62926137712,730.7935253592495,80,6.74593281523024,-1.3048706081559762,Anular
873.9614706110088,890.25658083101,1247.5437594832013,792556.7797129205,50867.93292137716,792.2361067463867,81,6.860547363931651,-1.535087645412547,Anular
763.3098258164591,816.4282862167601,1117.6748349689144,666555.1465348359,42514.83168237335,691.229902047327,77,6.787608670885032,-0.9610913569173475,Anular
763.1618679051816,782.1460189426832,1092.780138716116,611752.3949478881,43087.565285041106,676.4059599012411,82,6.85179204049493,-1.1970876938568598,Anular
673.7312285973082,653.9903553383712,937.9540981834145,427703.38487560896,46822.91530983293,518.4213644287552,76,7.334452579837575,-0.9982239565848755,Anular
619.41831904732,564.5751838706708,837.866380638889,318745.13824260177,35571.44990033865,475.0208711509115,71,7.215574900894716,-2.1110632119483523,Anular
684.5116590683297,641.8403888754385,938.3577655629281,411959.0847917741,42944.32612070978,548.2684115455893,74,6.998428408142519,-1.6383395704908248,Anular
608.1866990090945,543.9159774276926,815.9262536238805,295844.59050112223,26936.498391829064,482.6147543733678,68,6.964398612682716,-3.1801853899036265,Anular
683.9311737318454,647.6235656365459,941.9013394034498,419416.2827677934,37782.84583629611,550.202977219982,67,7.042369506868628,-0.9706513724793304,Anular
578.3929495099687,545.4444278312556,795.0144828209147,297509.62385216577,32666.41093720882,479.1609999375636,81,6.930206016581544,-0.6595868955899287,Anular
576.1120060527719,507.00079422980707,767.433937787354,257049.80534965516,33441.435610433764,441.8585374371119,76,6.995275085576195,-1.5669788090172867,Anular
585.6230326229531,493.9843436299809,766.1428509684389,244020.53175154308,27316.01196373456,431.3559366824261,76,7.081382911248272,-1.8341429665309297,Anular
462.9056852040778,420.69274818476686,625.5110404857045,176982.38837525164,19992.031477225722,379.14176791541496,80,6.930179896780101,-0.520142705329709,Anular
575.8602298254903,477.34964967967977,747.9824144617166,227862.688049313,28129.243128832444,413.0876865856253,80,7.0590559285732075,-1.2888007343827141,Anular
549.2561161249491,526.1343682194336,760.5916476811499,276817.3734216625,31264.005918608746,447.1538291007212,75,7.0022687689041465,-6.988587921736527,Anular
573.0498926994417,604.1011508992542,832.6610234907391,364938.20051780355,27439.928374903502,502.67396119277566,75,6.784743786618531,-0.297017165294886,Anular
534.0225115401437,492.18264972668663,726.2394946046553,242243.7606919823,24341.94237268285,425.4374090739791,76,6.967368573038664,-2.8985276332301426,Anular
490.14778169555075,468.90864931473027,678.3215825132162,219875.32140216467,29980.395407202686,388.99604890833837,73,6.897058811524984,-0.22439333013312007,Anular
558.8997324367514,532.9329845731198,772.2606276147228,284017.56604601315,25023.95104432576,455.960987390152,75,6.908542313744759,-1.5795331412314433,Anular
521.7026849105883,485.6383738233357,712.754040025513,235844.63012977398,26338.75731607785,413.4050988213126,72,6.9487578860005375,-0.7734042742254362,Anular
793.0741711054616,601.9496029978284,995.6455018850124,362343.32454924326,52675.97181545879,507.60346637742896,81,7.261123427778765,-1.9046624784584787,Anular
574.0195539491656,682.3153454101757,891.6233930120474,465554.2305822074,25565.755047471273,592.0818548118829,81,6.852312032947673,-1.276343192766739,Anular
678.1505561259609,777.5197999318896,1031.709850713889,604537.0392861256,39738.67065241075,666.5159296927422,81,6.761376752654786,-0.9342388777038733,Anular
690.9526176144573,705.2699810911474,987.330373287775,497405.7462283075,33754.96714913336,618.6522527142555,74,6.728123722984627,-1.9470757946983424,Anular
665.9237341680157,672.6690520392981,945.7301876449166,452483.6535714479,40183.83592806455,579.2881734869144,80,7.245317682347814,-1.371693895850506,Anular
508.75629090092923,491.4414660930039,707.3525840250476,241514.71459564113,24015.404894165687,422.8933090118382,76,6.827112714223315,-0.5938806557554929,Anular
463.366441993777,458.1198028558568,651.5997339890968,209873.75376868912,28177.147294340593,371.5252024883598,77,6.806840059759448,-0.6364414128549978,Anular
578.9559708895134,577.2875775812304,817.5885049694766,333260.9472296051,25191.76842650959,504.74835034655393,79,6.815550045419504,-1.8629770394247307,Anular
601.6419158967777,648.2931217923294,884.4529194520134,420283.97176324413,24058.94704590771,560.4817951117907,73,6.60167570537657,-2.0348947506692014,Anular
663.1140633626858,773.8167347801972,1019.0743839657916,598792.339025886,37760.87933402506,603.5819184975148,79,6.663113143712945,-0.2038372569030938,Anular
491.5284921571933,510.9522943564293,708.9940096435392,261072.24710809917,26656.751861644214,434.97138026838894,76,6.866804568935195,0.3475717288313214,Anular
615.5604368288,623.8567391494305,876.4199235361,389197.2309821606,35531.107724470035,512.6894772118916,81,6.908278787560191,-1.642707452921348,Anular
601.6168112800547,837.3064594064653,1031.0309862359,701082.1069637907,39495.18327884906,547.8533532807363,81,6.523745534936026,-1.0125705095993875,Anular
526.4231320532673,466.4463455862584,703.3445153490194,217572.19331077524,21592.001526370514,415.2271908764843,75,6.9171704845149575,-1.0870757269133413,Anular
409.16206781949563,361.74625819365895,546.1446265042247,130860.35531711335,22261.042184378115,319.72452571025855,88,6.867738151255631,-2.310773894988943,Anular
561.8466381973814,514.0302578660869,761.5108343651948,264227.1060018758,26518.093902221804,451.9786244110772,77,6.955847231392227,-0.749741247178647,Anular
477.4554405622034,429.4375417466121,642.1684358358181,184416.60226137322,17413.14409341139,390.0797292629664,77,6.84639851682336,-1.2788966666274613,Anular
608.9200280695932,588.2008003502191,846.6190300937678,345980.1815326383,25346.116359932006,502.7332372480906,73,6.885592535551559,-1.4072765937717593,Anular
547.9542587011433,503.97224517689716,744.4742396734506,253988.02390864256,31909.601524798793,439.26260000033966,75,6.897499365298741,-0.785790967446947,Anular
441.4420853610269,420.7930432694862,609.8671166671377,177066.7852639957,22183.001568039403,368.2813714377497,79,6.636930481976866,-1.2443965174550196,Anular
439.8857740980466,422.44878007221445,609.8872568256692,178462.9717845022,20853.679372366067,359.4713601384902,80,7.076100172026695,-1.5540073578481897,Anular
497.4143565536688,446.10416312994454,668.1541487318392,199008.92436186815,25085.601056437237,383.674000034316,79,6.875752938431612,-2.258272143644411,Anular
534.5378831103892,462.19519433667705,706.6506535396786,213624.39766791867,27336.79508095442,392.4493777937761,81,7.009032608786133,-4.0527197408819875,Anular
210.88218645884737,283.39123351800083,341.24480199025527,80310.59123485409,22923.798814156,168.99750054900545,80,7.623415037367101,-2.631815265281234,Anular
213.56323382077883,258.5084160467291,331.5606931636973,66826.6011669888,15683.438327012238,171.66032549951032,80,7.542986483889297,-4.870402636473758,Anular
