MAV,STD,RMS,VAR,WL,DMAV,SSC,Dedo
166.91057531697749,84.00253244646967,186.85707267873104,7056.42545742019,2677.2413920125696,55.30289757518384,25,Índice
180.96153849050162,70.65412090016318,194.26549671267975,4992.0048001748755,1903.0660954589762,55.79515980178106,22,Índice
145.98904657720152,73.47901510479952,162.63463438677837,5399.165660771355,2309.767653073555,47.58716104585388,27,Índice
112.87344440732154,78.29048983537406,136.53773059721354,6129.4007986628085,1457.2204683788264,62.051000550018685,26,Índice
125.96104267479647,61.01689648208731,139.3798877312474,3723.0616563057592,1152.682785577558,40.255464721389586,22,Índice
49.7412186181506,68.33107819419217,83.75647323455264,4669.136247180804,496.6614330507422,63.39350159764449,26,Índice
127.94529845147163,118.47973138826433,173.62087829752667,14037.446749835268,1964.4963032654803,91.52074395522796,24,Índice
155.99750317302804,47.40740112507656,163.04196600155677,2247.46168143391,1565.7119842420825,37.97303273210188,24,Índice
196.02825113703884,94.52992218248554,217.63037800746642,8935.906187826771,4670.499516934421,73.06007642322778,27,Índice
198.3952872463153,98.31224025780178,221.41812614611231,9665.29658450774,2778.638093666876,79.33215624907027,26,Índice
169.89921928454405,70.66871852994757,184.0103597414084,4994.067778664955,2014.6812574625026,53.53250681367243,20,Índice
101.59053750644125,96.8134529191545,140.18606833826968,9372.844666129344,1672.9056909722083,72.37367843245357,25,Índice
139.86492322796627,99.49628561260212,171.44660622292565,9899.510850704497,1754.867275745003,78.63359005973443,25,Índice
115.24878262156899,109.75599388529281,158.39565105254232,12046.378193748433,1922.477895961161,72.60344254683507,27,Índice
142.2388573264473,109.77740789244741,178.84573569793787,12051.079283584777,2151.5615825288,77.86925824887581,22,Índice
114.76819879903978,130.06142194891632,172.76206459519705,16915.973479374054,1605.099777521858,98.65818116440137,24,Índice
166.99876987022654,65.37146033669246,179.33771762995272,4273.427826551756,1686.770037941959,53.3092222143268,21,Índice
159.7988623792942,55.20719051309148,169.06658540961126,3047.833884348778,1469.5980652497476,44.642365368076554,21,Índice
167.29028402647486,131.40641674238537,212.48046782249725,17267.646361073457,2440.608810470209,102.40267090451967,23,Índice
408.599565129959,304.91775580452816,508.2199369126013,92974.83780486987,2766.3664019626103,285.5994047908842,30,Índice
43.806331925342946,69.2101291581881,69.21014721860966,4790.041978093078,2851.822840088133,43.803700384003555,30,Índice
46.504388520401406,76.7477710338569,76.8751762394958,5890.220358665326,3007.6596206635922,47.55979113025419,27,Índice
32.566163317985044,66.31143139522716,66.58607155736641,4397.205933683918,2036.554409219759,34.748035064607386,29,Índice
424.68462309608503,93.10141184395981,434.7699414421406,8667.87288733862,2654.2767874316246,76.85384905360006,26,Índice
47.827640369913496,77.10827439176506,77.11624634196272,5945.685979675733,1891.2100347592673,47.69665537961394,20,Índice
57.32350761588056,106.04837711069128,106.04840293031151,11246.25828781139,3498.4708859826596,57.31448301279142,32,Índice
47.6773602666148,85.68417813149573,86.41594876922026,7341.77838206989,3196.1200066937354,51.52746038503179,37,Índice
165.34209375403555,147.8809057377687,221.66949911829352,21868.76228182283,2253.824005513106,115.35547642515895,22,Medio
245.64086392089501,302.09472094194035,383.85601019795297,91261.22042098882,9058.252685488356,220.00791265527732,26,Medio
173.91080441988439,226.13048007586445,281.64665162376394,51134.99401934093,4793.60629585642,155.77163680190313,27,Medio
420.63452521219756,509.99990158281486,655.2692154231372,260099.89961448085,14980.535671279966,356.61257153270014,23,Medio
167.9363215623638,103.73169217490332,196.7422069405776,10760.263961468898,2792.1500760069193,79.6691769549379,25,Medio
299.82682722028966,238.29969358529794,380.823639540667,56786.743962846886,8476.90442544174,202.59510585623835,24,Medio
151.2157108457233,160.67882078221135,220.5055511119641,25817.683447961994,4436.937663111561,108.0516102864527,28,Medio
232.74324385256398,199.27276314462674,306.3968859017803,39709.63413129451,6397.285520603045,150.13430821517485,24,Medio
199.64623028829357,156.93569098241778,253.94375041031287,24628.81110412893,5383.768152930458,104.27286850661133,25,Medio
187.64572398436889,97.82453167652676,211.61416948623673,9569.638997731789,3014.6149799599375,70.16140560697598,19,Medio
274.30338784694044,306.7687075347573,407.3337764393127,94107.03992254546,9728.64944875937,200.31452002777377,24,Medio
203.6429418585947,141.74752559513658,248.11853776202796,20092.3610123439,4847.159915830564,107.40718087421455,27,Medio
155.1491933245826,151.5560174188337,215.78885506319125,22969.22641585783,5541.247116752252,106.88835011208413,28,Medio
203.2620254750967,133.57241519574697,243.22220519817645,17841.590101225018,5224.907113564041,101.08782011329802,26,Medio
190.50203350496184,105.1335194175693,217.58695198621174,11053.056905124422,3755.185135464221,84.9720246259607,26,Medio
149.53056496661426,113.7213438620599,187.36044735208904,12932.544049792867,3385.72335186121,75.3973511422928,26,Medio
186.21651968566803,134.31837592162356,229.60404681552404,18041.426110222583,4686.789948919324,94.83096999085527,28,Medio
207.23875982273347,150.02780528639633,255.84418291592533,22508.34235905285,5380.8162464139505,101.22393531859188,24,Medio
232.6542835661643,194.59061650499524,303.30434169902566,37865.508031794125,7733.057177231187,140.8371091225254,30,Medio
232.82300455595382,211.94305604770605,314.2797227313312,44919.85900684106,6185.157889005755,150.45534977938345,24,Medio
546.311518663142,418.8739041513981,686.2206275102747,175455.34757903463,7080.759094628436,382.27267815661355,27,Medio
137.8730535039812,221.41600031051868,222.7070126843659,49025.04519350761,7589.360635850838,140.7903766258809,28,Medio
64.1311193400232,95.6895711132829,95.68990665155835,9156.494019844025,4362.167680378001,64.12643617816335,31,Medio
81.24323583112323,176.1468776439028,176.2585877456119,31027.722503696066,5801.961900613178,83.35984265722213,35,Medio
674.7545995166249,490.4148339247293,829.4132738412633,240506.7093334198,8601.988873307404,452.52909631363536,20,Medio
260.76963580125926,367.4574136756053,368.7210500708031,135024.95086516492,12047.34350138074,260.944009665037,23,Medio
218.40215825579375,366.1430334086843,366.53030336563165,134060.7209137129,14000.387546229018,221.3639643087315,34,Medio
141.3148481091039,391.88193779990735,392.9040673266944,153571.45317381047,11975.584916482847,154.92046436786336,38,Medio
